deltaT, accX, accY, accZ, thetaX, thetaY, thetaZ
12304, -0.0241699, -0.0112305, 0.9145508, -0.7173373, 1.3965086, 1.1521201
9832, -0.0256348, -0.0229492, 0.9157715, -0.7266446, 1.3971087, 1.1554546
9796, -0.0158691, -0.0017090, 0.9125977, -0.7166184, 1.3901400, 1.1575700
9768, -0.0239258, -0.0183105, 0.9145508, -0.7251829, 1.3948532, 1.1590615
9784, -0.0214844, -0.0063477, 0.9123536, -0.7211651, 1.3952845, 1.1613295
9812, -0.0141602, -0.0124512, 0.9111329, -0.7231068, 1.3853855, 1.1606225
9808, -0.0273438, -0.0073242, 0.9191895, -0.7165279, 1.3944923, 1.1604303
12336, -0.0195312, -0.0095215, 0.9162598, -0.7120654, 1.3945916, 1.1624190
9828, -0.0273438, -0.0085449, 0.9182129, -0.7072400, 1.3977074, 1.1634984
9776, -0.0175781, -0.0163574, 0.9182129, -0.7111068, 1.3944364, 1.1632037
9808, -0.0185547, -0.0087891, 0.9072266, -0.7085902, 1.3916094, 1.1658664
9780, -0.0231934, -0.0161133, 0.9221192, -0.7092394, 1.3944232, 1.1652970
9808, -0.0261230, -0.0175781, 0.9138184, -0.7176828, 1.3994532, 1.1632902
9792, -0.0256348, -0.0219727, 0.9187012, -0.7318758, 1.3988145, 1.1625833
12364, -0.0236816, -0.0048828, 0.9150391, -0.7210638, 1.4062170, 1.1681119
9812, -0.0187988, -0.0112305, 0.9182129, -0.7203798, 1.3987623, 1.1690058
9792, -0.0224609, -0.0017090, 0.9157715, -0.7088706, 1.3955035, 1.1693981
9764, -0.0283203, -0.0148926, 0.9064942, -0.7132199, 1.4043203, 1.1681417
9784, -0.0141602, -0.0092773, 0.9204102, -0.7091823, 1.3947167, 1.1731555
9792, -0.0236816, -0.0046387, 0.9172364, -0.7025364, 1.3996543, 1.1714868
9784, -0.0263672, -0.0083008, 0.9079590, -0.7004651, 1.4058642, 1.1737548
19640, -0.0173340, -0.0136719, 0.9194336, -0.7029014, 1.3968318, 1.1740028
9856, -0.0214844, -0.0058594, 0.9277344, -0.6971175, 1.3990405, 1.1745915
9808, -0.0258789, -0.0129395, 0.9082032, -0.6995899, 1.4004525, 1.1749838
9796, -0.0217285, -0.0100098, 0.9201661, -0.7046616, 1.4002929, 1.1755725
9804, -0.0124512, -0.0170898, 0.9213868, -0.7075005, 1.3890058, 1.1743160
9800, -0.0283203, -0.0053711, 0.9143067, -0.7005422, 1.3965445, 1.1763070
9788, -0.0261230, -0.0202637, 0.9152832, -0.7105233, 1.3990218, 1.1783483
12356, -0.0205078, -0.0153809, 0.9069825, -0.7210638, 1.3978191, 1.1750241
9820, -0.0290527, -0.0129395, 0.9135743, -0.7212975, 1.4083771, 1.1744546
9792, -0.0231934, -0.0107422, 0.9082032, -0.7225599, 1.4137766, 1.1744303
9796, -0.0207520, -0.0168457, 0.9099122, -0.7280437, 1.4101140, 1.1739982
9788, -0.0200195, -0.0043945, 0.9172364, -0.7199066, 1.4068384, 1.1771823
9772, -0.0207520, -0.0148926, 0.9033204, -0.7218234, 1.4057077, 1.1778494
12336, -0.0229492, -0.0158691, 0.9201661, -0.7293944, 1.4039832, 1.1798053
9836, -0.0212402, -0.0153809, 0.9108887, -0.7325200, 1.4041600, 1.1788673
9772, -0.0256348, -0.0126953, 0.9172364, -0.7351863, 1.4083659, 1.1771986
9796, -0.0283203, -0.0219727, 0.9162598, -0.7455212, 1.4144085, 1.1793771
9796, -0.0275879, -0.0141602, 0.9230957, -0.7483541, 1.4222993, 1.1808687
9772, -0.0146484, -0.0141602, 0.9099122, -0.7532284, 1.4100323, 1.1793373
9792, -0.0219727, -0.0117188, 0.9079590, -0.7508117, 1.4069992, 1.1790099
12392, -0.0231934, -0.0087891, 0.9145508, -0.7474374, 1.4071457, 1.1773345
9836, -0.0192871, -0.0122070, 0.9123536, -0.7421193, 1.4015928, 1.1773146
9808, -0.0253906, -0.0109863, 0.9069825, -0.7448973, 1.4028227, 1.1764506
17392, -0.0187988, -0.0129395, 0.9116211, -0.7472126, 1.4016900, 1.1810848
12092, -0.0212402, -0.0109863, 0.9201661, -0.7449269, 1.4010944, 1.1799591
9884, -0.0214844, -0.0134277, 0.9130860, -0.7467944, 1.3975841, 1.1774944
9796, -0.0192871, -0.0166016, 0.9191895, -0.7539265, 1.3916404, 1.1806784
12324, -0.0249023, -0.0085449, 0.9187012, -0.7497677, 1.3967766, 1.1806520
9816, -0.0229492, -0.0114746, 0.9155274, -0.7511801, 1.4005348, 1.1791032
9788, -0.0273438, -0.0097656, 0.9143067, -0.7477443, 1.4064617, 1.1752643
9800, -0.0190430, -0.0075684, 0.9111329, -0.7452586, 1.4066095, 1.1735628
9788, -0.0195312, -0.0141602, 0.9104004, -0.7475349, 1.4047361, 1.1750544
9776, -0.0236816, -0.0100098, 0.9196778, -0.7457937, 1.4091553, 1.1762536
9780, -0.0310059, -0.0178223, 0.9196778, -0.7489199, 1.4199435, 1.1780636
12372, -0.0224609, -0.0097656, 0.9123536, -0.7473526, 1.4196777, 1.1756554
9836, -0.0278320, -0.0078125, 0.9086915, -0.7400826, 1.4248953, 1.1756355
9776, -0.0244141, -0.0178223, 0.9182129, -0.7479951, 1.4284126, 1.1756135
9816, -0.0205078, -0.0161133, 0.9104004, -0.7518244, 1.4238968, 1.1766601
9784, -0.0104980, -0.0080566, 0.9104004, -0.7478638, 1.4081065, 1.1741954
9764, -0.0166016, -0.0124512, 0.9172364, -0.7476491, 1.4040760, 1.1762366
9800, -0.0219727, -0.0112305, 0.9140625, -0.7436049, 1.4062325, 1.1769778
12384, -0.0283203, -0.0144043, 0.9160157, -0.7462148, 1.4133827, 1.1795163
9836, -0.0195312, -0.0136719, 0.9108887, -0.7439420, 1.4129488, 1.1823949
9788, -0.0261230, -0.0148926, 0.9018555, -0.7473204, 1.4171001, 1.1821002
9784, -0.0239258, -0.0058594, 0.9113770, -0.7428479, 1.4185316, 1.1811622
9804, -0.0224609, -0.0148926, 0.9128418, -0.7439496, 1.4217045, 1.1796308
9792, -0.0136719, -0.0102539, 0.9106446, -0.7432675, 1.4193767, 1.1757439
12356, -0.0266113, -0.0144043, 0.9182129, -0.7431820, 1.4230066, 1.1720533
9824, -0.0119629, -0.0046387, 0.9133301, -0.7358168, 1.4068211, 1.1706594
9776, -0.0278320, -0.0124512, 0.9050293, -0.7374749, 1.4146828, 1.1698151
9784, -0.0231934, -0.0070801, 0.9150391, -0.7356555, 1.4132735, 1.1738214
9780, -0.0241699, -0.0170898, 0.9167481, -0.7409487, 1.4128104, 1.1732519
9792, -0.0109863, -0.0104980, 0.9118653, -0.7411134, 1.3986905, 1.1749093
9788, -0.0146484, -0.0183105, 0.9174805, -0.7462431, 1.3878800, 1.1743398
19700, -0.0280762, -0.0205078, 0.9064942, -0.7540730, 1.3945972, 1.1715476
9828, -0.0104980, -0.0078125, 0.9111329, -0.7507281, 1.3772724, 1.1687797
9820, -0.0156250, -0.0146484, 0.9150391, -0.7525551, 1.3688738, 1.1692156
9840, -0.0239258, -0.0002441, 0.9108887, -0.7355174, 1.3716156, 1.1713942
9820, -0.0275879, -0.0087891, 0.9118653, -0.7325187, 1.3793768, 1.1727133
9824, -0.0258789, -0.0151367, 0.9201661, -0.7351274, 1.3859465, 1.1742049
9816, -0.0178223, -0.0087891, 0.9143067, -0.7305593, 1.3836160, 1.1732232
12364, -0.0195312, -0.0136719, 0.9160157, -0.7326975, 1.3782655, 1.1746624
9852, -0.0253906, -0.0021973, 0.9113770, -0.7227103, 1.3817601, 1.1759816
9784, -0.0192871, -0.0239258, 0.9160157, -0.7347385, 1.3775357, 1.1767861
9808, -0.0222168, -0.0129395, 0.9121094, -0.7366642, 1.3796347, 1.1756954
9804, -0.0192871, -0.0205078, 0.9116211, -0.7460971, 1.3756498, 1.1756755
9796, -0.0236816, -0.0078125, 0.9121094, -0.7376033, 1.3781176, 1.1764167
9804, -0.0239258, -0.0083008, 0.9189454, -0.7320452, 1.3829987, 1.1782267
12336, -0.0251465, -0.0146484, 0.9128418, -0.7336869, 1.3823170, 1.1802154
9824, -0.0263672, -0.0021973, 0.9138184, -0.7210211, 1.3892974, 1.1778597
9780, -0.0222168, -0.0129395, 0.9125977, -0.7152235, 1.3892207, 1.1795148
9808, -0.0251465, -0.0095215, 0.9111329, -0.7140565, 1.3920896, 1.1755102
9780, -0.0244141, -0.0170898, 0.9128418, -0.7182774, 1.3960101, 1.1759462
17392, -0.0261230, -0.0146484, 0.9182129, -0.7222004, 1.3974394, 1.1722750
12092, -0.0227051, -0.0073242, 0.9067383, -0.7142624, 1.3946932, 1.1716508
12444, -0.0190430, -0.0073242, 0.9130860, -0.7061128, 1.3901925, 1.1699755
9828, -0.0136719, -0.0051270, 0.9167481, -0.6972308, 1.3819756, 1.1694060
9764, -0.0175781, -0.0161133, 0.9079590, -0.6998710, 1.3740123, 1.1695235
9800, -0.0236816, -0.0056152, 0.9160157, -0.6918270, 1.3752614, 1.1722495
9796, -0.0261230, -0.0183105, 0.9147950, -0.6994828, 1.3806717, 1.1727793
9784, -0.0170898, -0.0034180, 0.9155274, -0.6882002, 1.3757524, 1.1735205
12320, -0.0295410, -0.0197754, 0.9155274, -0.6991333, 1.3850040, 1.1738604
9820, -0.0224609, -0.0046387, 0.9074707, -0.6932640, 1.3818154, 1.1739909
9764, -0.0231934, -0.0197754, 0.9223633, -0.7080027, 1.3794300, 1.1753429
9784, -0.0244141, -0.0039063, 0.9218750, -0.6954791, 1.3849166, 1.1736742
9788, -0.0180664, -0.0163574, 0.9108887, -0.7026464, 1.3810777, 1.1728887
9788, -0.0197754, -0.0146484, 0.9104004, -0.7033499, 1.3711060, 1.1696605
9768, -0.0275879, -0.0065918, 0.9128418, -0.6951636, 1.3760726, 1.1715643
12344, -0.0212402, -0.0109863, 0.9125977, -0.6893591, 1.3742285, 1.1764844
9832, -0.0244141, -0.0119629, 0.9128418, -0.6910986, 1.3797204, 1.1793631
9796, -0.0280762, -0.0129395, 0.9096680, -0.6954851, 1.3855298, 1.1781196
9776, -0.0209961, -0.0104980, 0.9138184, -0.6953449, 1.3829859, 1.1758074
9784, -0.0239258, -0.0114746, 0.9174805, -0.6968891, 1.3824448, 1.1757875
9796, -0.0244141, -0.0178223, 0.9162598, -0.7072066, 1.3865743, 1.1750020
9784, -0.0229492, -0.0158691, 0.9257813, -0.7137126, 1.3889545, 1.1752570
12356, -0.0207520, -0.0100098, 0.9199219, -0.7110528, 1.3854322, 1.1760222
9820, -0.0197754, -0.0065918, 0.9096680, -0.7050965, 1.3785820, 1.1764146
9776, -0.0207520, -0.0043945, 0.9057618, -0.6991264, 1.3756760, 1.1777665
9772, -0.0219727, -0.0205078, 0.9121094, -0.7090898, 1.3793650, 1.1798077
9764, -0.0122070, -0.0046387, 0.9052735, -0.7003764, 1.3630785, 1.1770964
9764, -0.0209961, -0.0166016, 0.9162598, -0.7113805, 1.3590807, 1.1768018
9780, -0.0275879, -0.0119629, 0.9099122, -0.7098330, 1.3690632, 1.1776957
12328, -0.0270996, -0.0219727, 0.9182129, -0.7233485, 1.3752878, 1.1747379
9832, -0.0236816, -0.0048828, 0.9094239, -0.7171257, 1.3759989, 1.1759371
9780, -0.0290527, -0.0117188, 0.9064942, -0.7211792, 1.3844901, 1.1741310
9808, -0.0187988, -0.0241699, 0.9106446, -0.7350556, 1.3828726, 1.1725822
9784, -0.0222168, -0.0024414, 0.9013672, -0.7240601, 1.3801811, 1.1714631
9780, -0.0239258, -0.0129395, 0.9160157, -0.7255213, 1.3844318, 1.1754693
9804, -0.0192871, -0.0095215, 0.9104004, -0.7232884, 1.3825506, 1.1738007
19656, -0.0173340, -0.0124512, 0.9125977, -0.7210445, 1.3684843, 1.1723083
9868, -0.0202637, -0.0041504, 0.9155274, -0.7136546, 1.3695400, 1.1722862
9804, -0.0278320, -0.0192871, 0.9069825, -0.7183861, 1.3743655, 1.1705847
9804, -0.0180664, 0.0007324, 0.9106446, -0.7047338, 1.3690875, 1.1716641
9772, -0.0270996, -0.0119629, 0.9184571, -0.7085809, 1.3767575, 1.1748481
9804, -0.0249023, -0.0175781, 0.9155274, -0.7147517, 1.3792934, 1.1771641
9832, -0.0197754, -0.0070801, 0.9155274, -0.7097932, 1.3753211, 1.1766360
12352, -0.0278320, -0.0065918, 0.9179688, -0.7062812, 1.3823467, 1.1738615
9824, -0.0195312, -0.0136719, 0.9179688, -0.7103654, 1.3835465, 1.1736867
9800, -0.0187988, -0.0163574, 0.9162598, -0.7143201, 1.3791407, 1.1742165
9804, -0.0236816, -0.0039063, 0.9138184, -0.7056352, 1.3806707, 1.1716731
9784, -0.0236816, -0.0151367, 0.9133301, -0.7100355, 1.3829873, 1.1713784
9804, -0.0222168, -0.0126953, 0.9138184, -0.7110801, 1.3838864, 1.1718144
12360, -0.0322266, -0.0139160, 0.9104004, -0.7180877, 1.3960126, 1.1706887
17412, -0.0261230, -0.0104980, 0.9091797, -0.7157860, 1.4117450, 1.1703741
12076, -0.0268555, -0.0239258, 0.9111329, -0.7319545, 1.4180753, 1.1712636
9900, -0.0183105, -0.0122070, 0.9147950, -0.7324435, 1.4133233, 1.1709690
9792, -0.0205078, -0.0107422, 0.9106446, -0.7296709, 1.4107465, 1.1694202
9772, -0.0336914, -0.0073242, 0.9147950, -0.7227327, 1.4232234, 1.1693981
9800, -0.0161133, -0.0190430, 0.9147950, -0.7302380, 1.4165847, 1.1711646
12340, -0.0246582, -0.0114746, 0.9125977, -0.7289479, 1.4219227, 1.1755350
9836, -0.0180664, -0.0102539, 0.9147950, -0.7279557, 1.4196898, 1.1746710
9784, -0.0219727, -0.0148926, 0.9208985, -0.7345950, 1.4190406, 1.1780862
9772, -0.0317383, -0.0131836, 0.9140625, -0.7376740, 1.4318517, 1.1757740
9788, -0.0178223, -0.0100098, 0.9042969, -0.7361703, 1.4289504, 1.1764411
9780, -0.0212402, -0.0163574, 0.9189454, -0.7421929, 1.4249440, 1.1746350
9796, -0.0273438, -0.0173340, 0.9113770, -0.7476877, 1.4272547, 1.1720917
12352, -0.0275879, -0.0131836, 0.9167481, -0.7444260, 1.4311261, 1.1779278
9832, -0.0241699, -0.0107422, 0.9196778, -0.7400236, 1.4341851, 1.1781828
9796, -0.0258789, -0.0197754, 0.9116211, -0.7468513, 1.4414114, 1.1781607
9804, -0.0212402, -0.0102539, 0.9133301, -0.7447893, 1.4365772, 1.1813448
9792, -0.0283203, -0.0151367, 0.9128418, -0.7501207, 1.4407505, 1.1839182
9776, -0.0234375, -0.0117188, 0.9069825, -0.7491497, 1.4413331, 1.1822495
9812, -0.0234375, -0.0148926, 0.9130860, -0.7517175, 1.4429585, 1.1801686
12348, -0.0244141, -0.0024414, 0.9174805, -0.7423811, 1.4453330, 1.1803383
9820, -0.0224609, -0.0153809, 0.9121094, -0.7450479, 1.4415174, 1.1794003
9780, -0.0209961, -0.0090332, 0.9194336, -0.7446579, 1.4383620, 1.1810293
9792, -0.0249023, -0.0156250, 0.9157715, -0.7480526, 1.4369728, 1.1799385
9784, -0.0246582, -0.0058594, 0.9023438, -0.7394405, 1.4380304, 1.1780843
9756, -0.0268555, -0.0161133, 0.9172364, -0.7476525, 1.4455632, 1.1808103
9804, -0.0275879, -0.0151367, 0.9140625, -0.7468123, 1.4524497, 1.1794164
12348, -0.0222168, -0.0136719, 0.9091797, -0.7463955, 1.4511899, 1.1783845
9840, -0.0202637, -0.0144043, 0.9055176, -0.7454091, 1.4468445, 1.1766830
9776, -0.0214844, -0.0087891, 0.9118653, -0.7457834, 1.4469273, 1.1771190
9800, -0.0207520, -0.0170898, 0.9155274, -0.7528622, 1.4452682, 1.1762747
9796, -0.0136719, -0.0051270, 0.9094239, -0.7407319, 1.4351770, 1.1756420
9780, -0.0224609, -0.0122070, 0.9211426, -0.7473421, 1.4355609, 1.1747977
12344, -0.0239258, -0.0139160, 0.9072266, -0.7497187, 1.4331568, 1.1743720
9828, -0.0249023, -0.0146484, 0.9152832, -0.7508295, 1.4373621, 1.1739399
9788, -0.0249023, -0.0092773, 0.9194336, -0.7425852, 1.4380265, 1.1730018
9780, -0.0146484, -0.0124512, 0.9123536, -0.7436660, 1.4240840, 1.1733942
9800, -0.0090332, -0.0168457, 0.9160157, -0.7432435, 1.4092101, 1.1713546
9796, -0.0178223, 0.0004883, 0.9064942, -0.7292578, 1.4019596, 1.1707851
9744, -0.0268555, -0.0092773, 0.9182129, -0.7262240, 1.4093746, 1.1710684
19672, -0.0190430, 0.0000000, 0.9160157, -0.7155968, 1.4074779, 1.1670547
9612, -0.0209961, -0.0087891, 0.9050293, -0.7133758, 1.4031293, 1.1652486
9800, -0.0231934, -0.0151367, 0.9111329, -0.7164779, 1.4066358, 1.1652265
9840, -0.0246582, -0.0065918, 0.9221192, -0.7137209, 1.4106060, 1.1656625
9812, -0.0256348, -0.0148926, 0.9172364, -0.7156627, 1.4159551, 1.1664670
9820, -0.0219727, -0.0068359, 0.9160157, -0.7082233, 1.4180847, 1.1669466
9812, -0.0151367, -0.0129395, 0.9167481, -0.7109150, 1.4109722, 1.1639038
12348, -0.0175781, -0.0075684, 0.9062500, -0.7012409, 1.4028646, 1.1638773
9824, -0.0224609, -0.0065918, 0.9218750, -0.6976123, 1.3983731, 1.1641606
9780, -0.0214844, -0.0195312, 0.9104004, -0.7063307, 1.3927251, 1.1626118
17384, -0.0258789, -0.0080566, 0.9147950, -0.7027423, 1.3951437, 1.1664849
12092, -0.0251465, -0.0131836, 0.9079590, -0.6989558, 1.3974066, 1.1673003
9876, -0.0153809, -0.0046387, 0.9045411, -0.6935567, 1.3911895, 1.1676119
9796, -0.0236816, -0.0146484, 0.9150391, -0.6947412, 1.3894872, 1.1677294
12344, -0.0102539, -0.0134277, 0.9145508, -0.7041307, 1.3808695, 1.1669701
9820, -0.0195312, -0.0156250, 0.9113770, -0.7067249, 1.3782352, 1.1642022
9800, -0.0266113, -0.0102539, 0.9218750, -0.7081092, 1.3849005, 1.1584680
9764, -0.0278320, -0.0126953, 0.9165040, -0.7082774, 1.3903387, 1.1596847
9776, -0.0151367, -0.0151367, 0.9089356, -0.7119866, 1.3829858, 1.1552351
9804, -0.0136719, -0.0163574, 0.9089356, -0.7196805, 1.3724265, 1.1571389
9808, -0.0219727, -0.0166016, 0.9079590, -0.7257460, 1.3658305, 1.1571146
12360, -0.0168457, -0.0117188, 0.9062500, -0.7265002, 1.3579713, 1.1543400
9820, -0.0205078, -0.0048828, 0.9199219, -0.7195693, 1.3562579, 1.1529438
9792, -0.0314941, -0.0166016, 0.9162598, -0.7221547, 1.3686482, 1.1551223
9808, -0.0236816, -0.0070801, 0.9118653, -0.7151902, 1.3727836, 1.1541843
9784, -0.0209961, -0.0102539, 0.9108887, -0.7136481, 1.3702851, 1.1549255
9784, -0.0270996, -0.0166016, 0.9145508, -0.7134451, 1.3695261, 1.1547508
12348, -0.0302734, -0.0117188, 0.9165040, -0.7095930, 1.3806197, 1.1563731
9820, -0.0227051, -0.0100098, 0.9074707, -0.7089472, 1.3823375, 1.1591013
9764, -0.0161133, -0.0097656, 0.9165040, -0.7057231, 1.3769063, 1.1596900
9780, -0.0290527, -0.0144043, 0.9084473, -0.7075716, 1.3862186, 1.1596679
9780, -0.0202637, -0.0085449, 0.9077149, -0.7073412, 1.3857532, 1.1589610
9784, -0.0207520, -0.0151367, 0.9130860, -0.7138653, 1.3817468, 1.1587862
9800, -0.0117188, -0.0068359, 0.9140625, -0.7031154, 1.3670867, 1.1592222
12348, -0.0217285, -0.0205078, 0.9135743, -0.7098702, 1.3691364, 1.1590125
9820, -0.0192871, -0.0017090, 0.9072266, -0.6933015, 1.3647582, 1.1582270
9780, -0.0224609, -0.0151367, 0.9196778, -0.6978478, 1.3613903, 1.1598560
9796, -0.0258789, -0.0107422, 0.9125977, -0.6925220, 1.3646646, 1.1602920
9796, -0.0183105, -0.0080566, 0.9189454, -0.6912183, 1.3637825, 1.1555371
9792, -0.0270996, -0.0112305, 0.9172364, -0.6931787, 1.3682284, 1.1564791
9800, -0.0278320, -0.0129395, 0.9143067, -0.6949063, 1.3731935, 1.1540143
12344, -0.0244141, -0.0129395, 0.9140625, -0.6968114, 1.3784816, 1.1581535
9844, -0.0234375, -0.0190430, 0.9216309, -0.7058307, 1.3855521, 1.1564848
9784, -0.0185547, -0.0117188, 0.9140625, -0.7092125, 1.3829944, 1.1542664
9800, -0.0202637, -0.0170898, 0.9099122, -0.7148862, 1.3784736, 1.1592825
9788, -0.0275879, 0.0019531, 0.9187012, -0.6978225, 1.3847284, 1.1611863
9752, -0.0263672, -0.0097656, 0.9038086, -0.6952419, 1.3860261, 1.1576353
9776, -0.0322266, -0.0090332, 0.9135743, -0.6945736, 1.3961967, 1.1589895
12348, -0.0295410, -0.0126953, 0.9165040, -0.6939084, 1.4058156, 1.1585966
9820, -0.0253906, -0.0119629, 0.9123536, -0.6953997, 1.4110036, 1.1585745
9788, -0.0192871, -0.0139160, 0.9067383, -0.6964702, 1.4081720, 1.1562623
9784, -0.0168457, -0.0156250, 0.9082032, -0.7059378, 1.4037835, 1.1551716
9792, -0.0256348, -0.0134277, 0.9072266, -0.7087196, 1.4065646, 1.1550143
9788, -0.0241699, -0.0161133, 0.9108887, -0.7173904, 1.4057810, 1.1545822
9792, -0.0251465, -0.0117188, 0.9101563, -0.7160867, 1.4104395, 1.1562373
19536, -0.0258789, -0.0129395, 0.9084473, -0.7182090, 1.4105019, 1.1579358
9832, -0.0158691, -0.0046387, 0.9174805, -0.7068500, 1.4016417, 1.1625877
9788, -0.0266113, -0.0122070, 0.9106446, -0.7066533, 1.4076738, 1.1615558
9800, -0.0246582, 0.0036621, 0.9084473, -0.6912579, 1.4081032, 1.1604367
9748, -0.0173340, -0.0141602, 0.9145508, -0.6943084, 1.4009579, 1.1637145
124032, -0.0241699, -0.0114746, 0.9189454, -0.6906974, 1.3438160, 1.1615476
12164, -0.0219727, -0.0078125, 0.9162598, -0.6900203, 1.3433314, 1.1615211
62744, -0.0263672, -0.0061035, 0.9191895, -0.6930651, 1.3437007, 1.1652294
9812, -0.0166016, -0.0148926, 0.9145508, -0.6952890, 1.3403242, 1.1644439
9792, -0.0258789, 0.0031738, 0.9074707, -0.6777591, 1.3478596, 1.1630500
9700, -0.0136719, -0.0104980, 0.9135743, -0.6797242, 1.3353509, 1.1611958
9792, -0.0234375, -0.0024414, 0.9123536, -0.6704695, 1.3401302, 1.1622425
9784, -0.0161133, -0.0085449, 0.9084473, -0.6694495, 1.3345478, 1.1635944
12332, -0.0290527, -0.0183105, 0.9099122, -0.6771514, 1.3478879, 1.1637512
9832, -0.0297852, -0.0097656, 0.9152832, -0.6769487, 1.3581525, 1.1635764
9800, -0.0205078, -0.0205078, 0.9155274, -0.6874681, 1.3573275, 1.1637070
9772, -0.0209961, -0.0102539, 0.9162598, -0.6840143, 1.3599240, 1.1647536
9780, -0.0261230, -0.0043945, 0.9155274, -0.6755504, 1.3646193, 1.1634972
9784, -0.0302734, -0.0124512, 0.9177247, -0.6764943, 1.3730020, 1.1622537
9792, -0.0175781, -0.0104980, 0.9106446, -0.6749846, 1.3708083, 1.1605850
12316, -0.0280762, -0.0090332, 0.9125977, -0.6693813, 1.3800914, 1.1575793
9820, -0.0197754, -0.0092773, 0.9172364, -0.6712472, 1.3798071, 1.1568723
9796, -0.0261230, -0.0183105, 0.9045411, -0.6796205, 1.3831824, 1.1553236
9792, -0.0148926, -0.0073242, 0.9104004, -0.6800839, 1.3742825, 1.1546167
9788, -0.0251465, -0.0109863, 0.9172364, -0.6828072, 1.3791929, 1.1515694
9796, -0.0310059, -0.0139160, 0.9047852, -0.6860590, 1.3913811, 1.1529237
9776, -0.0224609, -0.0075684, 0.9096680, -0.6822440, 1.3901516, 1.1544283
12328, -0.0253906, -0.0058594, 0.9106446, -0.6741605, 1.3971858, 1.1523865
9812, -0.0231934, -0.0061035, 0.9160157, -0.6717185, 1.3986958, 1.1503797
9784, -0.0214844, -0.0112305, 0.9165040, -0.6703908, 1.3975586, 1.1491233
9792, -0.0190430, -0.0104980, 0.9133301, -0.6722824, 1.3937129, 1.1491012
9788, -0.0236816, -0.0175781, 0.9147950, -0.6778772, 1.3959158, 1.1466081
9800, -0.0244141, -0.0122070, 0.9145508, -0.6828410, 1.4003605, 1.1489349
9768, -0.0217285, -0.0148926, 0.9116211, -0.6869315, 1.3973722, 1.1515257
12328, -0.0239258, -0.0190430, 0.9160157, -0.6946146, 1.3962727, 1.1500335
9824, -0.0251465, -0.0131836, 0.9157715, -0.6966311, 1.3993984, 1.1498588
9812, -0.0261230, -0.0073242, 0.9138184, -0.6908830, 1.3987016, 1.1483100
9764, -0.0231934, -0.0102539, 0.9138184, -0.6885308, 1.4000569, 1.1495268
9776, -0.0275879, -0.0051270, 0.9140625, -0.6779054, 1.4055308, 1.1496443
9760, -0.0209961, -0.0178223, 0.9182129, -0.6875739, 1.4065214, 1.1508611
9800, -0.0222168, -0.0166016, 0.9155274, -0.6929139, 1.4061861, 1.1508390
12312, -0.0261230, -0.0158691, 0.9191895, -0.6984896, 1.4099244, 1.1529935
9836, -0.0168457, -0.0156250, 0.9143067, -0.7013262, 1.4025170, 1.1503629
9800, -0.0207520, -0.0034180, 0.9008790, -0.6948446, 1.4007979, 1.1521729
9756, -0.0288086, -0.0192871, 0.9194336, -0.7030436, 1.4094547, 1.1528400
9756, -0.0166016, -0.0085449, 0.9140625, -0.7011534, 1.4055470, 1.1533195
9788, -0.0185547, -0.0168457, 0.9179688, -0.7066662, 1.3979238, 1.1575592
12304, -0.0217285, -0.0061035, 0.9094239, -0.7033396, 1.3978579, 1.1543442
9828, -0.0200195, -0.0131836, 0.9165040, -0.7032517, 1.3954157, 1.1570724
9788, -0.0268555, -0.0036621, 0.9133301, -0.6931603, 1.4024174, 1.1583915
9772, -0.0244141, -0.0195312, 0.9106446, -0.7048483, 1.4059550, 1.1565854
9776, -0.0185547, -0.0085449, 0.9143067, -0.6988573, 1.3997145, 1.1536625
9800, -0.0214844, -0.0131836, 0.9116211, -0.7049777, 1.4056430, 1.1519938
9800, -0.0231934, -0.0236816, 0.9208985, -0.7164931, 1.4006027, 1.1523054
19636, -0.0156250, -0.0107422, 0.9079590, -0.7109493, 1.3949952, 1.1511032
67840, -0.0124512, -0.0063477, 0.9082032, -0.6741332, 1.4033092, 1.1468003
12120, -0.0173340, -0.0109863, 0.9094239, -0.6774703, 1.3947137, 1.1453082
9916, -0.0234375, -0.0109863, 0.9187012, -0.6762391, 1.3994815, 1.1448282
9828, -0.0224609, -0.0117188, 0.9150391, -0.6794645, 1.4025259, 1.1456327
9824, -0.0222168, -0.0107422, 0.9145508, -0.6773734, 1.3982417, 1.1487993
9824, -0.0207520, -0.0095215, 0.9157715, -0.6802672, 1.3978071, 1.1481665
12320, -0.0246582, -0.0056152, 0.9108887, -0.6807256, 1.3982073, 1.1464911
