deltaT, accX, accY, accZ, thetaX, thetaY, thetaZ
12328, -0.0610352, -0.0520020, 0.8918457, -2.7749364, 3.2985808, 0.4249863
9796, -0.0651855, -0.0485840, 0.9038086, -2.7766819, 3.3099622, 0.4243984
9764, -0.0544434, -0.0375977, 0.9147950, -2.7640621, 3.3088526, 0.4267027
9768, -0.0532227, -0.0373535, 0.9108887, -2.7544751, 3.3058354, 0.4274888
9772, -0.0688477, -0.0297852, 0.9033204, -2.7386415, 3.3232030, 0.4295836
9772, -0.0534668, -0.0529785, 0.9123536, -2.7435383, 3.3216111, 0.4302324
9780, -0.0671387, -0.0578613, 0.9140625, -2.7586948, 3.3348712, 0.4297818
12324, -0.0520020, -0.0498047, 0.9030762, -2.7655174, 3.3292677, 0.4297265
9796, -0.0544434, -0.0383301, 0.9145508, -2.7547330, 3.3255255, 0.4296839
9776, -0.0629883, -0.0319824, 0.9072266, -2.7388525, 3.3343913, 0.4285464
9788, -0.0417480, -0.0676270, 0.9106446, -2.7634813, 3.3189554, 0.4289618
9772, -0.0539551, -0.0537109, 0.9099122, -2.7733173, 3.3163573, 0.4295300
9768, -0.0612793, -0.0551758, 0.9069825, -2.7817022, 3.3206555, 0.4300981
9756, -0.0495605, -0.0468750, 0.9072266, -2.7818672, 3.3127574, 0.4312964
12328, -0.0529785, -0.0434570, 0.9152832, -2.7772297, 3.3077671, 0.4306957
9808, -0.0634766, -0.0458984, 0.9038086, -2.7743396, 3.3169207, 0.4309847
9764, -0.0529785, -0.0507812, 0.9028321, -2.7795147, 3.3136270, 0.4305342
9768, -0.0478516, -0.0417480, 0.9118653, -2.7741172, 3.3072180, 0.4300837
9772, -0.0498047, -0.0432129, 0.9113770, -2.7697885, 3.3003427, 0.4309572
9772, -0.0590820, -0.0515137, 0.9074707, -2.7744796, 3.3055789, 0.4304566
12304, -0.0549316, -0.0507812, 0.9099122, -2.7783112, 3.3040032, 0.4291231
9804, -0.0559082, -0.0466309, 0.9057618, -2.7771883, 3.3052494, 0.4298439
9764, -0.0600586, -0.0495605, 0.9143067, -2.7802572, 3.3115184, 0.4307674
9748, -0.0563965, -0.0466309, 0.9006348, -2.7790915, 3.3142375, 0.4297129
9760, -0.0476074, -0.0400391, 0.9089356, -2.7707467, 3.3065907, 0.4278884
9744, -0.0485840, -0.0515137, 0.9204102, -2.7773597, 3.2984263, 0.4270824
9764, -0.0598145, -0.0534668, 0.9038086, -2.7847623, 3.3030104, 0.4274564
12304, -0.0583496, -0.0490723, 0.9074707, -2.7871999, 3.3094689, 0.4264087
9788, -0.0603027, -0.0524902, 0.9106446, -2.7937631, 3.3138709, 0.4265188
9768, -0.0483398, -0.0444336, 0.8989258, -2.7910339, 3.3062481, 0.4262057
9776, -0.0532227, -0.0463867, 0.9082032, -2.7898921, 3.3020489, 0.4263048
9764, -0.0524902, -0.0417480, 0.9101563, -2.7844767, 3.3004641, 0.4267202
9756, -0.0417480, -0.0451660, 0.9118653, -2.7811946, 3.2833487, 0.4286623
9784, -0.0500488, -0.0485840, 0.9086915, -2.7850556, 3.2779729, 0.4278564
12300, -0.0561523, -0.0532227, 0.9072266, -2.7925603, 3.2798535, 0.4256069
9808, -0.0522461, -0.0505371, 0.9040528, -2.7975869, 3.2773025, 0.4257060
9760, -0.0571289, -0.0454102, 0.9072266, -2.7966732, 3.2813653, 0.4259951
9772, -0.0532227, -0.0417480, 0.9086915, -2.7917613, 3.2791535, 0.4245827
17344, -0.0524902, -0.0451660, 0.9047852, -2.7883741, 3.2729845, 0.4252890
12084, -0.0556641, -0.0458984, 0.9064942, -2.7854392, 3.2761549, 0.4248367
9880, -0.0603027, -0.0439453, 0.9152832, -2.7806844, 3.2807660, 0.4246415
19736, -0.0539551, -0.0493164, 0.9152832, -2.7804255, 3.2797214, 0.4263010
9864, -0.0507812, -0.0439453, 0.9033204, -2.7776908, 3.2766346, 0.4252466
9804, -0.0541992, -0.0502930, 0.9064942, -2.7819097, 3.2747201, 0.4265823
9780, -0.0541992, -0.0520020, 0.9072266, -2.7872633, 3.2729923, 0.4263871
9796, -0.0561523, -0.0466309, 0.9023438, -2.7867915, 3.2755153, 0.4263488
9800, -0.0598145, -0.0458984, 0.9094239, -2.7853991, 3.2813453, 0.4264589
9816, -0.0607910, -0.0466309, 0.9169922, -2.7836699, 3.2878992, 0.4261110
12336, -0.0532227, -0.0500488, 0.9052735, -2.7875790, 3.2849125, 0.4257283
9804, -0.0544434, -0.0407715, 0.9104004, -2.7803287, 3.2841811, 0.4243160
9760, -0.0512695, -0.0480957, 0.9040528, -2.7796409, 3.2783310, 0.4258001
9748, -0.0605469, -0.0502930, 0.9096680, -2.7847115, 3.2849295, 0.4259102
9760, -0.0578613, -0.0449219, 0.9033204, -2.7819049, 3.2890529, 0.4272417
9772, -0.0595703, -0.0485840, 0.9057618, -2.7835938, 3.2944247, 0.4262416
9760, -0.0539551, -0.0449219, 0.9060059, -2.7802791, 3.2927224, 0.4272677
12336, -0.0588379, -0.0476074, 0.9077149, -2.7843365, 3.2981145, 0.4272124
9812, -0.0539551, -0.0424805, 0.9084473, -2.7791702, 3.2981653, 0.4277237
9764, -0.0537109, -0.0500488, 0.9106446, -2.7819271, 3.2940926, 0.4281392
9768, -0.0583496, -0.0505371, 0.9047852, -2.7868726, 3.2967548, 0.4285130
9760, -0.0573730, -0.0473633, 0.9084473, -2.7866559, 3.3020503, 0.4292339
9760, -0.0637207, -0.0500488, 0.9013672, -2.7913455, 3.3142447, 0.4293330
12316, -0.0559082, -0.0451660, 0.9116211, -2.7877876, 3.3153209, 0.4306296
9808, -0.0515137, -0.0400391, 0.9040528, -2.7817416, 3.3129465, 0.4294921
9768, -0.0473633, -0.0415039, 0.9030762, -2.7754859, 3.3046817, 0.4283808
9756, -0.0646973, -0.0463867, 0.9150391, -2.7749078, 3.3148214, 0.4278802
9776, -0.0556641, -0.0451660, 0.9035645, -2.7726969, 3.3162651, 0.4284483
9780, -0.0622559, -0.0488281, 0.9055176, -2.7743093, 3.3257853, 0.4282726
9780, -0.0527344, -0.0495605, 0.9094239, -2.7789630, 3.3201107, 0.4286881
12300, -0.0559082, -0.0498047, 0.9089356, -2.7812757, 3.3182976, 0.4314114
9812, -0.0549316, -0.0524902, 0.9201661, -2.7863059, 3.3179128, 0.4306860
9760, -0.0581055, -0.0529785, 0.9123536, -2.7927446, 3.3199830, 0.4304908
9760, -0.0517578, -0.0466309, 0.9130860, -2.7922012, 3.3134245, 0.4310021
9768, -0.0527344, -0.0397949, 0.9038086, -2.7839725, 3.3114149, 0.4324863
9776, -0.0532227, -0.0429687, 0.9028321, -2.7810761, 3.3095877, 0.4327491
9780, -0.0585937, -0.0422363, 0.9111329, -2.7761137, 3.3139913, 0.4321612
12348, -0.0593262, -0.0444336, 0.9130860, -2.7741367, 3.3175249, 0.4326597
9820, -0.0495605, -0.0485840, 0.9079590, -2.7762198, 3.3124523, 0.4326129
9772, -0.0573730, -0.0444336, 0.9074707, -2.7739415, 3.3157117, 0.4314753
9772, -0.0563965, -0.0483398, 0.9052735, -2.7767329, 3.3155770, 0.4320435
9768, -0.0524902, -0.0515137, 0.9111329, -2.7811591, 3.3108658, 0.4315929
9784, -0.0546875, -0.0515137, 0.8999024, -2.7884328, 3.3122377, 0.4330575
9764, -0.0539551, -0.0478516, 0.9123536, -2.7890665, 3.3115143, 0.4330193
12332, -0.0554199, -0.0437012, 0.9079590, -2.7840454, 3.3120896, 0.4331404
9800, -0.0517578, -0.0458984, 0.9008790, -2.7809467, 3.3080124, 0.4325525
9752, -0.0539551, -0.0461426, 0.9145508, -2.7825441, 3.3070251, 0.4312885
9772, -0.0573730, -0.0476074, 0.9162598, -2.7828495, 3.3095972, 0.4317039
9764, -0.0556641, -0.0437012, 0.9069825, -2.7786982, 3.3089129, 0.4308980
9760, -0.0573730, -0.0537109, 0.9133301, -2.7872457, 3.3107619, 0.4300353
17316, -0.0544434, -0.0515137, 0.9079590, -2.7964937, 3.3089346, 0.4285846
14632, -0.0537109, -0.0458984, 0.9074707, -2.7939426, 3.3105773, 0.4293800
9852, -0.0603027, -0.0498047, 0.9086915, -2.7960748, 3.3155436, 0.4289295
9784, -0.0578613, -0.0434570, 0.9086915, -2.7911605, 3.3193674, 0.4287343
9816, -0.0512695, -0.0473633, 0.9157715, -2.7922837, 3.3127100, 0.4270123
9816, -0.0551758, -0.0449219, 0.9077149, -2.7878842, 3.3131864, 0.4259010
9772, -0.0485840, -0.0454102, 0.9079590, -2.7868623, 3.3057937, 0.4262749
19640, -0.0561523, -0.0468750, 0.9025879, -2.7861478, 3.3052458, 0.4240524
9824, -0.0544434, -0.0451660, 0.9060059, -2.7857265, 3.3059928, 0.4229148
9776, -0.0512695, -0.0432129, 0.9008790, -2.7812044, 3.3002314, 0.4233303
9784, -0.0544434, -0.0451660, 0.9064942, -2.7795083, 3.2999680, 0.4219179
9792, -0.0532227, -0.0507812, 0.9113770, -2.7828118, 3.2968280, 0.4232494
9796, -0.0488281, -0.0446777, 0.9045411, -2.7809364, 3.2897713, 0.4227488
9812, -0.0595703, -0.0473633, 0.9082032, -2.7790796, 3.2959039, 0.4207215
12352, -0.0549316, -0.0432129, 0.9133301, -2.7736711, 3.2958824, 0.4199376
9824, -0.0549316, -0.0515137, 0.9099122, -2.7791585, 3.2934679, 0.4194871
9780, -0.0476074, -0.0495605, 0.9123536, -2.7832517, 3.2829053, 0.4197499
9776, -0.0456543, -0.0427246, 0.9104004, -2.7806761, 3.2720794, 0.4194020
9760, -0.0566406, -0.0488281, 0.9067383, -2.7844116, 3.2755460, 0.4201881
9756, -0.0524902, -0.0427246, 0.9069825, -2.7790875, 3.2716450, 0.4210616
9768, -0.0578613, -0.0437012, 0.9045411, -2.7747254, 3.2752859, 0.4214770
12336, -0.0571289, -0.0520020, 0.9096680, -2.7818484, 3.2779366, 0.4197771
9788, -0.0585937, -0.0529785, 0.9057618, -2.7901177, 3.2827582, 0.4175971
9768, -0.0544434, -0.0412598, 0.9055176, -2.7828364, 3.2822387, 0.4174214
9776, -0.0556641, -0.0388184, 0.9101563, -2.7748236, 3.2838814, 0.4172066
9788, -0.0563965, -0.0476074, 0.9116211, -2.7741293, 3.2854855, 0.4178553
9788, -0.0585937, -0.0480957, 0.9038086, -2.7770502, 3.2892670, 0.4180918
9740, -0.0588379, -0.0478516, 0.9130860, -2.7781500, 3.2945907, 0.4183546
12312, -0.0573730, -0.0463867, 0.9108887, -2.7760412, 3.2968876, 0.4184978
9804, -0.0522461, -0.0432129, 0.9140625, -2.7703571, 3.2951669, 0.4187343
9788, -0.0537109, -0.0419922, 0.9033204, -2.7659149, 3.2939887, 0.4186917
9776, -0.0541992, -0.0478516, 0.9042969, -2.7679991, 3.2946009, 0.4193404
9756, -0.0527344, -0.0456543, 0.9030762, -2.7686481, 3.2930715, 0.4196032
9768, -0.0568848, -0.0456543, 0.9123536, -2.7662832, 3.2966542, 0.4191026
9772, -0.0632324, -0.0505371, 0.9052735, -2.7709665, 3.3049087, 0.4169226
12328, -0.0488281, -0.0405273, 0.9118653, -2.7616682, 3.2987480, 0.4174211
9816, -0.0554199, -0.0402832, 0.9118653, -2.7547752, 3.3016717, 0.4166958
9776, -0.0502930, -0.0449219, 0.9028321, -2.7543656, 3.2948787, 0.4178746
9772, -0.0524902, -0.0515137, 0.9157715, -2.7595570, 3.2913882, 0.4192061
9772, -0.0532227, -0.0437012, 0.9038086, -2.7598600, 3.2893085, 0.4198548
9756, -0.0554199, -0.0422363, 0.9086915, -2.7540528, 3.2914130, 0.4205756
12308, -0.0566406, -0.0437012, 0.9067383, -2.7510724, 3.2922186, 0.4187340
9800, -0.0505371, -0.0439453, 0.9160157, -2.7474145, 3.2866320, 0.4195201
9788, -0.0534668, -0.0451660, 0.9091797, -2.7457118, 3.2853162, 0.4190196
9776, -0.0600586, -0.0473633, 0.9033204, -2.7465233, 3.2924313, 0.4192561
9780, -0.0576172, -0.0537109, 0.9177247, -2.7532830, 3.2959342, 0.4192092
9772, -0.0610352, -0.0439453, 0.9082032, -2.7503793, 3.3034925, 0.4187587
9776, -0.0585937, -0.0463867, 0.9104004, -2.7493505, 3.3064208, 0.4166594
12312, -0.0620117, -0.0458984, 0.9089356, -2.7491741, 3.3129758, 0.4160586
9808, -0.0478516, -0.0415039, 0.9074707, -2.7416057, 3.3052563, 0.4168515
17360, -0.0532227, -0.0507812, 0.9055176, -2.7450709, 3.2990210, 0.4170387
12064, -0.0578613, -0.0488281, 0.9067383, -2.7479281, 3.3010103, 0.4173278
9872, -0.0573730, -0.0458984, 0.9045411, -2.7490718, 3.3052616, 0.4203386
9780, -0.0529785, -0.0500488, 0.9143067, -2.7546451, 3.3009839, 0.4201434
9784, -0.0571289, -0.0468750, 0.9096680, -2.7542326, 3.3038475, 0.4213418
12356, -0.0520020, -0.0429687, 0.9082032, -2.7492790, 3.2980055, 0.4222067
9788, -0.0544434, -0.0478516, 0.9055176, -2.7508873, 3.2962017, 0.4227748
9772, -0.0541992, -0.0410156, 0.9011231, -2.7453064, 3.2992544, 0.4228849
9772, -0.0539551, -0.0476074, 0.9055176, -2.7476303, 3.2991013, 0.4228424
9772, -0.0529785, -0.0505371, 0.9140625, -2.7504611, 3.2942295, 0.4214300
9756, -0.0583496, -0.0422363, 0.9091797, -2.7451138, 3.2967250, 0.4206241
9772, -0.0512695, -0.0432129, 0.9113770, -2.7426333, 3.2913644, 0.4198182
19668, -0.0517578, -0.0456543, 0.9038086, -2.7433240, 3.2900073, 0.4163743
9824, -0.0500488, -0.0529785, 0.9077149, -2.7521555, 3.2857236, 0.4140001
9776, -0.0512695, -0.0466309, 0.9179688, -2.7509734, 3.2808439, 0.4153316
9804, -0.0649414, -0.0344238, 0.9123536, -2.7365691, 3.2924933, 0.4151363
9828, -0.0510254, -0.0524902, 0.9050293, -2.7436106, 3.2907779, 0.4140251
9768, -0.0476074, -0.0451660, 0.9072266, -2.7435481, 3.2828557, 0.4120631
9804, -0.0578613, -0.0517578, 0.9128418, -2.7491531, 3.2854366, 0.4114752
12344, -0.0573730, -0.0441895, 0.9060059, -2.7474336, 3.2882318, 0.4098320
9788, -0.0551758, -0.0463867, 0.9023438, -2.7488224, 3.2911157, 0.4087208
9772, -0.0478516, -0.0441895, 0.9135743, -2.7469892, 3.2828886, 0.4082703
9784, -0.0551758, -0.0417480, 0.9133301, -2.7427301, 3.2815480, 0.4083804
9756, -0.0532227, -0.0493164, 0.9077149, -2.7485477, 3.2791149, 0.4078798
9772, -0.0583496, -0.0458984, 0.9064942, -2.7472691, 3.2836363, 0.4092113
12348, -0.0446777, -0.0412598, 0.9086915, -2.7420282, 3.2723388, 0.4089770
9816, -0.0527344, -0.0466309, 0.9091797, -2.7406473, 3.2697684, 0.4075646
9760, -0.0515137, -0.0458984, 0.9121094, -2.7416901, 3.2678618, 0.4092015
9768, -0.0527344, -0.0480957, 0.9133301, -2.7449085, 3.2636661, 0.4083387
9760, -0.0549316, -0.0456543, 0.9018555, -2.7447547, 3.2647395, 0.4073386
9788, -0.0595703, -0.0451660, 0.9079590, -2.7423858, 3.2696104, 0.4068380
9744, -0.0527344, -0.0456543, 0.9099122, -2.7418160, 3.2677838, 0.4072119
12340, -0.0607910, -0.0468750, 0.9035645, -2.7412347, 3.2744359, 0.4077520
9796, -0.0581055, -0.0454102, 0.9072266, -2.7397956, 3.2787406, 0.4057247
9764, -0.0539551, -0.0468750, 0.9104004, -2.7410326, 3.2791531, 0.4048619
9760, -0.0485840, -0.0463867, 0.9089356, -2.7429981, 3.2699866, 0.4026820
9760, -0.0583496, -0.0505371, 0.9140625, -2.7471592, 3.2741045, 0.4026394
9764, -0.0549316, -0.0415039, 0.9123536, -2.7404258, 3.2752752, 0.4019862
9776, -0.0549316, -0.0422363, 0.9055176, -2.7354109, 3.2751567, 0.4020853
12320, -0.0534668, -0.0434570, 0.9104004, -2.7314760, 3.2729797, 0.4018705
9792, -0.0522461, -0.0483398, 0.9082032, -2.7347407, 3.2683870, 0.4006065
9748, -0.0561523, -0.0449219, 0.9060059, -2.7332115, 3.2703244, 0.4002934
9768, -0.0576172, -0.0415039, 0.9121094, -2.7272651, 3.2737874, 0.4001177
9776, -0.0537109, -0.0454102, 0.9094239, -2.7263779, 3.2719404, 0.3997698
9760, -0.0581055, -0.0490723, 0.8991700, -2.7299122, 3.2754206, 0.3992692
9756, -0.0546875, -0.0456543, 0.9084473, -2.7294116, 3.2765550, 0.4007534
12320, -0.0573730, -0.0512695, 0.9104004, -2.7348983, 3.2807269, 0.4008855
9780, -0.0512695, -0.0441895, 0.9094239, -2.7329795, 3.2762444, 0.4001602
9780, -0.0473633, -0.0473633, 0.9057618, -2.7348537, 3.2682583, 0.4012890
9780, -0.0561523, -0.0412598, 0.9084473, -2.7296531, 3.2705545, 0.4015255
17336, -0.0578613, -0.0493164, 0.9096680, -2.7346382, 3.2749376, 0.3998959
12080, -0.0571289, -0.0485840, 0.9099122, -2.7372515, 3.2778198, 0.3983791
9876, -0.0593262, -0.0449219, 0.9050293, -2.7361428, 3.2850356, 0.3988361
12348, -0.0507812, -0.0395508, 0.9074707, -2.7290117, 3.2798070, 0.3998843
9816, -0.0559082, -0.0437012, 0.9094239, -2.7251677, 3.2822802, 0.4005330
9788, -0.0537109, -0.0505371, 0.9143067, -2.7301049, 3.2800457, 0.3994217
9760, -0.0517578, -0.0437012, 0.9072266, -2.7251124, 3.2791330, 0.3984632
9780, -0.0512695, -0.0476074, 0.9084473, -2.7277841, 3.2750639, 0.3971882
9772, -0.0622559, -0.0400391, 0.9108887, -2.7200195, 3.2831161, 0.3979090
9764, -0.0539551, -0.0610352, 0.9003907, -2.7375671, 3.2831630, 0.3966341
12336, -0.0537109, -0.0441895, 0.9042969, -2.7346229, 3.2805519, 0.3945940
9800, -0.0534668, -0.0578613, 0.9042969, -2.7500910, 3.2785389, 0.3959255
9756, -0.0534668, -0.0466309, 0.9094239, -2.7499740, 3.2773768, 0.3971238
9772, -0.0532227, -0.0456543, 0.9050293, -2.7487497, 3.2761993, 0.3963179
9776, -0.0517578, -0.0490723, 0.9094239, -2.7526459, 3.2720298, 0.3968860
9756, -0.0544434, -0.0485840, 0.9147950, -2.7554035, 3.2696189, 0.3962328
19620, -0.0485840, -0.0405273, 0.9123536, -2.7476842, 3.2628586, 0.3947015
9840, -0.0488281, -0.0473633, 0.9074707, -2.7487468, 3.2567923, 0.3961662
9800, -0.0498047, -0.0410156, 0.9033204, -2.7418141, 3.2517540, 0.3958530
9792, -0.0576172, -0.0424805, 0.9074707, -2.7378034, 3.2585160, 0.3973372
9784, -0.0578613, -0.0424805, 0.9082032, -2.7328376, 3.2625863, 0.3977111
9788, -0.0546875, -0.0595703, 0.9096680, -2.7469010, 3.2610101, 0.3978212
9776, -0.0646973, -0.0419922, 0.9135743, -2.7428858, 3.2742893, 0.3979313
12352, -0.0593262, -0.0397949, 0.8999024, -2.7364945, 3.2812013, 0.3980525
9812, -0.0532227, -0.0424805, 0.9118653, -2.7314710, 3.2803468, 0.3978767
9772, -0.0566406, -0.0471191, 0.9145508, -2.7307178, 3.2810924, 0.3987502
9760, -0.0664063, -0.0493164, 0.9033204, -2.7341496, 3.2950563, 0.3980970
9764, -0.0546875, -0.0480957, 0.9094239, -2.7358059, 3.2961628, 0.3979018
9764, -0.0546875, -0.0449219, 0.9113770, -2.7329623, 3.2964940, 0.3974512
9776, -0.0576172, -0.0488281, 0.9118653, -2.7357883, 3.2991931, 0.3969507
12344, -0.0561523, -0.0515137, 0.9096680, -2.7418999, 3.2981135, 0.3959029
9808, -0.0544434, -0.0432129, 0.9042969, -2.7386488, 3.2976400, 0.3953150
9772, -0.0524902, -0.0478516, 0.9184571, -2.7414710, 3.2922122, 0.3955778
9780, -0.0561523, -0.0524902, 0.9079590, -2.7496142, 3.2943513, 0.3959517
9760, -0.0556641, -0.0449219, 0.9116211, -2.7479205, 3.2953579, 0.3965198
9792, -0.0581055, -0.0505371, 0.9062500, -2.7539756, 3.2990915, 0.3961719
9756, -0.0571289, -0.0502930, 0.9069825, -2.7576484, 3.2997863, 0.3957214
12324, -0.0561523, -0.0476074, 0.9094239, -2.7616052, 3.3025465, 0.3934719
9804, -0.0551758, -0.0432129, 0.9184571, -2.7563424, 3.3026480, 0.3934250
9784, -0.0566406, -0.0468750, 0.9174805, -2.7576339, 3.3035395, 0.3946233
9756, -0.0551758, -0.0446777, 0.8996582, -2.7566287, 3.3050799, 0.3944281
9768, -0.0539551, -0.0424805, 0.9133301, -2.7525699, 3.3054683, 0.3930158
9756, -0.0615234, -0.0441895, 0.9050293, -2.7502899, 3.3145599, 0.3938892
9780, -0.0590820, -0.0427246, 0.9145508, -2.7440097, 3.3166449, 0.3943047
12300, -0.0537109, -0.0390625, 0.9086915, -2.7359104, 3.3138508, 0.3942579
9804, -0.0493164, -0.0419922, 0.9025879, -2.7304708, 3.3080079, 0.3950440
9744, -0.0581055, -0.0451660, 0.9096680, -2.7311601, 3.3118860, 0.3955553
9756, -0.0576172, -0.0483398, 0.9057618, -2.7345554, 3.3140020, 0.3945967
9764, -0.0585937, -0.0527344, 0.9096680, -2.7435286, 3.3166396, 0.3942488
9760, -0.0534668, -0.0456543, 0.9106446, -2.7429878, 3.3133525, 0.3939357
19900, -0.0522461, -0.0476074, 0.9082032, -2.7454459, 3.3099441, 0.3951288
12080, -0.0559082, -0.0495605, 0.9077149, -2.7477416, 3.3104140, 0.3964255
9864, -0.0522461, -0.0483398, 0.9069825, -2.7512032, 3.3076958, 0.3965356
9792, -0.0534668, -0.0476074, 0.9020997, -2.7531955, 3.3067817, 0.3970469
9792, -0.0495605, -0.0473633, 0.9116211, -2.7539229, 3.2995007, 0.3963937
9816, -0.0571289, -0.0468750, 0.9111329, -2.7539470, 3.3032455, 0.3969618
9784, -0.0527344, -0.0466309, 0.9113770, -2.7552988, 3.3015282, 0.3959617
12324, -0.0517578, -0.0434570, 0.9128418, -2.7515673, 3.2947468, 0.3951778
9820, -0.0622559, -0.0495605, 0.9079590, -2.7551398, 3.3035366, 0.3945245
9768, -0.0559082, -0.0471191, 0.9089356, -2.7560734, 3.3033382, 0.3941766
9764, -0.0551758, -0.0454102, 0.9099122, -2.7553985, 3.3014221, 0.3933707
9772, -0.0554199, -0.0502930, 0.9111329, -2.7603735, 3.3008234, 0.3936072
9760, -0.0556641, -0.0463867, 0.9067383, -2.7601928, 3.3021795, 0.3931567
9780, -0.0524902, -0.0463867, 0.9020997, -2.7605953, 3.2986485, 0.3914305
12296, -0.0517578, -0.0463867, 0.9089356, -2.7602746, 3.2950401, 0.3910130
9804, -0.0612793, -0.0466309, 0.9040528, -2.7612950, 3.3040995, 0.3911121
9764, -0.0505371, -0.0454102, 0.9089356, -2.7590353, 3.2971317, 0.3909168
9768, -0.0566406, -0.0458984, 0.9047852, -2.7581892, 3.3002638, 0.3905689
9752, -0.0593262, -0.0473633, 0.9094239, -2.7589752, 3.3053560, 0.3914424
9776, -0.0612793, -0.0466309, 0.9069825, -2.7579693, 3.3116939, 0.3936026
9776, -0.0573730, -0.0441895, 0.9060059, -2.7547063, 3.3153002, 0.3912699
19676, -0.0498047, -0.0476074, 0.9099122, -2.7554507, 3.3064205, 0.3927115
9824, -0.0539551, -0.0461426, 0.9099122, -2.7558748, 3.3035323, 0.3909896
9796, -0.0520020, -0.0441895, 0.9096680, -2.7542910, 3.3003976, 0.3919131
9776, -0.0590820, -0.0476074, 0.9045411, -2.7542457, 3.3047907, 0.3912599
9772, -0.0510254, -0.0446777, 0.9096680, -2.7513360, 3.3003387, 0.3904540
9772, -0.0559082, -0.0522461, 0.9089356, -2.7566235, 3.3019428, 0.3899534
9792, -0.0588379, -0.0524902, 0.9016114, -2.7632195, 3.3053910, 0.3899151
12316, -0.0544434, -0.0417480, 0.9086915, -2.7575581, 3.3059117, 0.3880319
9804, -0.0593262, -0.0458984, 0.9121094, -2.7564783, 3.3109500, 0.3869206
9760, -0.0546875, -0.0500488, 0.9160157, -2.7615451, 3.3086183, 0.3868781
9768, -0.0627441, -0.0471191, 0.9094239, -2.7613797, 3.3176257, 0.3879390
9788, -0.0534668, -0.0434570, 0.9050293, -2.7598357, 3.3151876, 0.3862171
9772, -0.0498047, -0.0473633, 0.9084473, -2.7612013, 3.3089747, 0.3863272
12332, -0.0551758, -0.0500488, 0.9047852, -2.7650916, 3.3096396, 0.3855433
9792, -0.0581055, -0.0434570, 0.9104004, -2.7618901, 3.3124029, 0.3847374
9748, -0.0554199, -0.0468750, 0.9118653, -2.7614395, 3.3133850, 0.3834624
9768, -0.0488281, -0.0485840, 0.9089356, -2.7637617, 3.3071315, 0.3827439
9772, -0.0532227, -0.0427246, 0.9140625, -2.7585020, 3.3042492, 0.3828430
9768, -0.0495605, -0.0490723, 0.9104004, -2.7610805, 3.2981858, 0.3823424
9752, -0.0544434, -0.0446777, 0.9135743, -2.7585475, 3.2972445, 0.3818919
12348, -0.0559082, -0.0441895, 0.9074707, -2.7560448, 3.2965502, 0.3812911
9800, -0.0568848, -0.0480957, 0.9094239, -2.7582886, 3.2990071, 0.3798788
9748, -0.0549316, -0.0454102, 0.9045411, -2.7577347, 3.2998006, 0.3802943
9768, -0.0556641, -0.0449219, 0.9006348, -2.7563421, 3.3013072, 0.3803933
9776, -0.0524902, -0.0473633, 0.9157715, -2.7573430, 3.3004987, 0.3786714
9772, -0.0541992, -0.0498047, 0.9147950, -2.7608623, 3.2992422, 0.3786288
9772, -0.0554199, -0.0524902, 0.9013672, -2.7678189, 3.3006443, 0.3788916
12320, -0.0563965, -0.0476074, 0.9130860, -2.7690110, 3.3023450, 0.3771917
9792, -0.0588379, -0.0354004, 0.9057618, -2.7553696, 3.3098499, 0.3774282
17328, -0.0537109, -0.0600586, 0.8994141, -2.7701637, 3.3071687, 0.3773516
12076, -0.0527344, -0.0495605, 0.9116211, -2.7742815, 3.3052506, 0.3773005
9872, -0.0488281, -0.0473633, 0.9077149, -2.7756085, 3.2991607, 0.3761892
9792, -0.0563965, -0.0441895, 0.9074707, -2.7734622, 3.3012907, 0.3764520
9792, -0.0549316, -0.0510254, 0.8986817, -2.7799670, 3.3017561, 0.3768674
12368, -0.0603027, -0.0449219, 0.9077149, -2.7790861, 3.3076057, 0.3755339
9800, -0.0490723, -0.0439453, 0.9079590, -2.7763276, 3.3015394, 0.3759078
9764, -0.0544434, -0.0419922, 0.9042969, -2.7724249, 3.3006017, 0.3757126
9764, -0.0590820, -0.0458984, 0.9116211, -2.7700412, 3.3056411, 0.3747540
